"dteday","season","yr","mnth","hr","holiday","weekday","workingday"
"8/15/2012","3","1","8",12,"0","3","1"
"8/15/2012","3","1","8",13,"0","3","1"
"8/15/2012","3","1","8",14,"0","3","1"
"8/15/2012","3","1","8",15,"0","3","1"
"8/15/2012","3","1","8",16,"0","3","1"
"8/15/2012","3","1","8",17,"0","3","1"
"8/15/2012","3","1","8",18,"0","3","1"
"8/15/2012","3","1","8",19,"0","3","1"
"8/15/2012","3","1","8",20,"0","3","1"
"8/15/2012","3","1","8",21,"0","3","1"
"8/15/2012","3","1","8",22,"0","3","1"
"8/15/2012","3","1","8",23,"0","3","1"
"8/16/2012","3","1","8",0,"0","4","1"
"8/16/2012","3","1","8",1,"0","4","1"
"8/16/2012","3","1","8",2,"0","4","1"
"8/16/2012","3","1","8",3,"0","4","1"
"8/16/2012","3","1","8",4,"0","4","1"
"8/16/2012","3","1","8",5,"0","4","1"
"8/16/2012","3","1","8",6,"0","4","1"
"8/16/2012","3","1","8",7,"0","4","1"
"8/16/2012","3","1","8",8,"0","4","1"
"8/16/2012","3","1","8",9,"0","4","1"
"8/16/2012","3","1","8",10,"0","4","1"
"8/16/2012","3","1","8",11,"0","4","1"
"8/16/2012","3","1","8",12,"0","4","1"
"8/16/2012","3","1","8",13,"0","4","1"
"8/16/2012","3","1","8",14,"0","4","1"
"8/16/2012","3","1","8",15,"0","4","1"
"8/16/2012","3","1","8",16,"0","4","1"
"8/16/2012","3","1","8",17,"0","4","1"
"8/16/2012","3","1","8",18,"0","4","1"
"8/16/2012","3","1","8",19,"0","4","1"
"8/16/2012","3","1","8",20,"0","4","1"
"8/16/2012","3","1","8",21,"0","4","1"
"8/16/2012","3","1","8",22,"0","4","1"
"8/16/2012","3","1","8",23,"0","4","1"
"8/17/2012","3","1","8",0,"0","5","1"
"8/17/2012","3","1","8",1,"0","5","1"
"8/17/2012","3","1","8",2,"0","5","1"
"8/17/2012","3","1","8",3,"0","5","1"
"8/17/2012","3","1","8",4,"0","5","1"
"8/17/2012","3","1","8",5,"0","5","1"
"8/17/2012","3","1","8",6,"0","5","1"
"8/17/2012","3","1","8",7,"0","5","1"
"8/17/2012","3","1","8",8,"0","5","1"
"8/17/2012","3","1","8",9,"0","5","1"
"8/17/2012","3","1","8",10,"0","5","1"
"8/17/2012","3","1","8",11,"0","5","1"
"8/17/2012","3","1","8",12,"0","5","1"
"8/17/2012","3","1","8",13,"0","5","1"
"8/17/2012","3","1","8",14,"0","5","1"
"8/17/2012","3","1","8",15,"0","5","1"
"8/17/2012","3","1","8",16,"0","5","1"
"8/17/2012","3","1","8",17,"0","5","1"
"8/17/2012","3","1","8",18,"0","5","1"
"8/17/2012","3","1","8",19,"0","5","1"
"8/17/2012","3","1","8",20,"0","5","1"
"8/17/2012","3","1","8",21,"0","5","1"
"8/17/2012","3","1","8",22,"0","5","1"
"8/17/2012","3","1","8",23,"0","5","1"
"8/18/2012","3","1","8",0,"0","6","0"
"8/18/2012","3","1","8",1,"0","6","0"
"8/18/2012","3","1","8",2,"0","6","0"
"8/18/2012","3","1","8",3,"0","6","0"
"8/18/2012","3","1","8",4,"0","6","0"
"8/18/2012","3","1","8",5,"0","6","0"
"8/18/2012","3","1","8",6,"0","6","0"
"8/18/2012","3","1","8",7,"0","6","0"
"8/18/2012","3","1","8",8,"0","6","0"
"8/18/2012","3","1","8",9,"0","6","0"
"8/18/2012","3","1","8",10,"0","6","0"
"8/18/2012","3","1","8",11,"0","6","0"
"8/18/2012","3","1","8",12,"0","6","0"
"8/18/2012","3","1","8",13,"0","6","0"
"8/18/2012","3","1","8",14,"0","6","0"
"8/18/2012","3","1","8",15,"0","6","0"
"8/18/2012","3","1","8",16,"0","6","0"
"8/18/2012","3","1","8",17,"0","6","0"
"8/18/2012","3","1","8",18,"0","6","0"
"8/18/2012","3","1","8",19,"0","6","0"
"8/18/2012","3","1","8",20,"0","6","0"
"8/18/2012","3","1","8",21,"0","6","0"
"8/18/2012","3","1","8",22,"0","6","0"
"8/18/2012","3","1","8",23,"0","6","0"
"8/19/2012","3","1","8",0,"0","0","0"
"8/19/2012","3","1","8",1,"0","0","0"
"8/19/2012","3","1","8",2,"0","0","0"
"8/19/2012","3","1","8",3,"0","0","0"
"8/19/2012","3","1","8",4,"0","0","0"
"8/19/2012","3","1","8",5,"0","0","0"
"8/19/2012","3","1","8",6,"0","0","0"
"8/19/2012","3","1","8",7,"0","0","0"
"8/19/2012","3","1","8",8,"0","0","0"
"8/19/2012","3","1","8",9,"0","0","0"
"8/19/2012","3","1","8",10,"0","0","0"
"8/19/2012","3","1","8",11,"0","0","0"
"8/19/2012","3","1","8",12,"0","0","0"
"8/19/2012","3","1","8",13,"0","0","0"
"8/19/2012","3","1","8",14,"0","0","0"
"8/19/2012","3","1","8",15,"0","0","0"
"8/19/2012","3","1","8",16,"0","0","0"
"8/19/2012","3","1","8",17,"0","0","0"
"8/19/2012","3","1","8",18,"0","0","0"
"8/19/2012","3","1","8",19,"0","0","0"
"8/19/2012","3","1","8",20,"0","0","0"
"8/19/2012","3","1","8",21,"0","0","0"
"8/19/2012","3","1","8",22,"0","0","0"
"8/19/2012","3","1","8",23,"0","0","0"
"8/20/2012","3","1","8",0,"0","1","1"
"8/20/2012","3","1","8",1,"0","1","1"
"8/20/2012","3","1","8",2,"0","1","1"
"8/20/2012","3","1","8",3,"0","1","1"
"8/20/2012","3","1","8",4,"0","1","1"
"8/20/2012","3","1","8",5,"0","1","1"
"8/20/2012","3","1","8",6,"0","1","1"
"8/20/2012","3","1","8",7,"0","1","1"
"8/20/2012","3","1","8",8,"0","1","1"
"8/20/2012","3","1","8",9,"0","1","1"
"8/20/2012","3","1","8",10,"0","1","1"
"8/20/2012","3","1","8",11,"0","1","1"
"8/20/2012","3","1","8",12,"0","1","1"
"8/20/2012","3","1","8",13,"0","1","1"
"8/20/2012","3","1","8",14,"0","1","1"
"8/20/2012","3","1","8",15,"0","1","1"
"8/20/2012","3","1","8",16,"0","1","1"
"8/20/2012","3","1","8",17,"0","1","1"
"8/20/2012","3","1","8",18,"0","1","1"
"8/20/2012","3","1","8",19,"0","1","1"
"8/20/2012","3","1","8",20,"0","1","1"
"8/20/2012","3","1","8",21,"0","1","1"
"8/20/2012","3","1","8",22,"0","1","1"
"8/20/2012","3","1","8",23,"0","1","1"
"8/21/2012","3","1","8",0,"0","2","1"
"8/21/2012","3","1","8",1,"0","2","1"
"8/21/2012","3","1","8",2,"0","2","1"
"8/21/2012","3","1","8",3,"0","2","1"
"8/21/2012","3","1","8",4,"0","2","1"
"8/21/2012","3","1","8",5,"0","2","1"
"8/21/2012","3","1","8",6,"0","2","1"
"8/21/2012","3","1","8",7,"0","2","1"
"8/21/2012","3","1","8",8,"0","2","1"
"8/21/2012","3","1","8",9,"0","2","1"
"8/21/2012","3","1","8",10,"0","2","1"
"8/21/2012","3","1","8",11,"0","2","1"
"8/21/2012","3","1","8",12,"0","2","1"
"8/21/2012","3","1","8",13,"0","2","1"
"8/21/2012","3","1","8",14,"0","2","1"
"8/21/2012","3","1","8",15,"0","2","1"
"8/21/2012","3","1","8",16,"0","2","1"
"8/21/2012","3","1","8",17,"0","2","1"
"8/21/2012","3","1","8",18,"0","2","1"
"8/21/2012","3","1","8",19,"0","2","1"
"8/21/2012","3","1","8",20,"0","2","1"
"8/21/2012","3","1","8",21,"0","2","1"
"8/21/2012","3","1","8",22,"0","2","1"
"8/21/2012","3","1","8",23,"0","2","1"
"8/22/2012","3","1","8",0,"0","3","1"
"8/22/2012","3","1","8",1,"0","3","1"
"8/22/2012","3","1","8",2,"0","3","1"
"8/22/2012","3","1","8",3,"0","3","1"
"8/22/2012","3","1","8",4,"0","3","1"
"8/22/2012","3","1","8",5,"0","3","1"
"8/22/2012","3","1","8",6,"0","3","1"
"8/22/2012","3","1","8",7,"0","3","1"
"8/22/2012","3","1","8",8,"0","3","1"
"8/22/2012","3","1","8",9,"0","3","1"
"8/22/2012","3","1","8",10,"0","3","1"
"8/22/2012","3","1","8",11,"0","3","1"
"8/22/2012","3","1","8",12,"0","3","1"
"8/22/2012","3","1","8",13,"0","3","1"
"8/22/2012","3","1","8",14,"0","3","1"
"8/22/2012","3","1","8",15,"0","3","1"
"8/22/2012","3","1","8",16,"0","3","1"
"8/22/2012","3","1","8",17,"0","3","1"
"8/22/2012","3","1","8",18,"0","3","1"
"8/22/2012","3","1","8",19,"0","3","1"
"8/22/2012","3","1","8",20,"0","3","1"
"8/22/2012","3","1","8",21,"0","3","1"
"8/22/2012","3","1","8",22,"0","3","1"
"8/22/2012","3","1","8",23,"0","3","1"
"8/23/2012","3","1","8",0,"0","4","1"
"8/23/2012","3","1","8",1,"0","4","1"
"8/23/2012","3","1","8",2,"0","4","1"
"8/23/2012","3","1","8",3,"0","4","1"
"8/23/2012","3","1","8",4,"0","4","1"
"8/23/2012","3","1","8",5,"0","4","1"
"8/23/2012","3","1","8",6,"0","4","1"
"8/23/2012","3","1","8",7,"0","4","1"
"8/23/2012","3","1","8",8,"0","4","1"
"8/23/2012","3","1","8",9,"0","4","1"
"8/23/2012","3","1","8",10,"0","4","1"
"8/23/2012","3","1","8",11,"0","4","1"
"8/23/2012","3","1","8",12,"0","4","1"
"8/23/2012","3","1","8",13,"0","4","1"
"8/23/2012","3","1","8",14,"0","4","1"
"8/23/2012","3","1","8",15,"0","4","1"
"8/23/2012","3","1","8",16,"0","4","1"
"8/23/2012","3","1","8",17,"0","4","1"
"8/23/2012","3","1","8",18,"0","4","1"
"8/23/2012","3","1","8",19,"0","4","1"
"8/23/2012","3","1","8",20,"0","4","1"
"8/23/2012","3","1","8",21,"0","4","1"
"8/23/2012","3","1","8",22,"0","4","1"
"8/23/2012","3","1","8",23,"0","4","1"
"8/24/2012","3","1","8",0,"0","5","1"
"8/24/2012","3","1","8",1,"0","5","1"
"8/24/2012","3","1","8",2,"0","5","1"
"8/24/2012","3","1","8",3,"0","5","1"
"8/24/2012","3","1","8",4,"0","5","1"
"8/24/2012","3","1","8",5,"0","5","1"
"8/24/2012","3","1","8",6,"0","5","1"
"8/24/2012","3","1","8",7,"0","5","1"
"8/24/2012","3","1","8",8,"0","5","1"
"8/24/2012","3","1","8",9,"0","5","1"
"8/24/2012","3","1","8",10,"0","5","1"
"8/24/2012","3","1","8",11,"0","5","1"
"8/24/2012","3","1","8",12,"0","5","1"
"8/24/2012","3","1","8",13,"0","5","1"
"8/24/2012","3","1","8",14,"0","5","1"
"8/24/2012","3","1","8",15,"0","5","1"
"8/24/2012","3","1","8",16,"0","5","1"
"8/24/2012","3","1","8",17,"0","5","1"
"8/24/2012","3","1","8",18,"0","5","1"
"8/24/2012","3","1","8",19,"0","5","1"
"8/24/2012","3","1","8",20,"0","5","1"
"8/24/2012","3","1","8",21,"0","5","1"
"8/24/2012","3","1","8",22,"0","5","1"
"8/24/2012","3","1","8",23,"0","5","1"
"8/25/2012","3","1","8",0,"0","6","0"
"8/25/2012","3","1","8",1,"0","6","0"
"8/25/2012","3","1","8",2,"0","6","0"
"8/25/2012","3","1","8",3,"0","6","0"
"8/25/2012","3","1","8",4,"0","6","0"
"8/25/2012","3","1","8",5,"0","6","0"
"8/25/2012","3","1","8",6,"0","6","0"
"8/25/2012","3","1","8",7,"0","6","0"
"8/25/2012","3","1","8",8,"0","6","0"
"8/25/2012","3","1","8",9,"0","6","0"
"8/25/2012","3","1","8",10,"0","6","0"
"8/25/2012","3","1","8",11,"0","6","0"
"8/25/2012","3","1","8",12,"0","6","0"
"8/25/2012","3","1","8",13,"0","6","0"
"8/25/2012","3","1","8",14,"0","6","0"
"8/25/2012","3","1","8",15,"0","6","0"
"8/25/2012","3","1","8",16,"0","6","0"
"8/25/2012","3","1","8",17,"0","6","0"
"8/25/2012","3","1","8",18,"0","6","0"
"8/25/2012","3","1","8",19,"0","6","0"
"8/25/2012","3","1","8",20,"0","6","0"
"8/25/2012","3","1","8",21,"0","6","0"
"8/25/2012","3","1","8",22,"0","6","0"
"8/25/2012","3","1","8",23,"0","6","0"
"8/26/2012","3","1","8",0,"0","0","0"
"8/26/2012","3","1","8",1,"0","0","0"
"8/26/2012","3","1","8",2,"0","0","0"
"8/26/2012","3","1","8",3,"0","0","0"
"8/26/2012","3","1","8",4,"0","0","0"
"8/26/2012","3","1","8",5,"0","0","0"
"8/26/2012","3","1","8",6,"0","0","0"
"8/26/2012","3","1","8",7,"0","0","0"
"8/26/2012","3","1","8",8,"0","0","0"
"8/26/2012","3","1","8",9,"0","0","0"
"8/26/2012","3","1","8",10,"0","0","0"
"8/26/2012","3","1","8",11,"0","0","0"
"8/26/2012","3","1","8",12,"0","0","0"
"8/26/2012","3","1","8",13,"0","0","0"
"8/26/2012","3","1","8",14,"0","0","0"
"8/26/2012","3","1","8",15,"0","0","0"
"8/26/2012","3","1","8",16,"0","0","0"
"8/26/2012","3","1","8",17,"0","0","0"
"8/26/2012","3","1","8",18,"0","0","0"
"8/26/2012","3","1","8",19,"0","0","0"
"8/26/2012","3","1","8",20,"0","0","0"
"8/26/2012","3","1","8",21,"0","0","0"
"8/26/2012","3","1","8",22,"0","0","0"
"8/26/2012","3","1","8",23,"0","0","0"
"8/27/2012","3","1","8",0,"0","1","1"
"8/27/2012","3","1","8",1,"0","1","1"
"8/27/2012","3","1","8",2,"0","1","1"
"8/27/2012","3","1","8",3,"0","1","1"
"8/27/2012","3","1","8",4,"0","1","1"
"8/27/2012","3","1","8",5,"0","1","1"
"8/27/2012","3","1","8",6,"0","1","1"
"8/27/2012","3","1","8",7,"0","1","1"
"8/27/2012","3","1","8",8,"0","1","1"
"8/27/2012","3","1","8",9,"0","1","1"
"8/27/2012","3","1","8",10,"0","1","1"
"8/27/2012","3","1","8",11,"0","1","1"
"8/27/2012","3","1","8",12,"0","1","1"
"8/27/2012","3","1","8",13,"0","1","1"
"8/27/2012","3","1","8",14,"0","1","1"
"8/27/2012","3","1","8",15,"0","1","1"
"8/27/2012","3","1","8",16,"0","1","1"
"8/27/2012","3","1","8",17,"0","1","1"
"8/27/2012","3","1","8",18,"0","1","1"
"8/27/2012","3","1","8",19,"0","1","1"
"8/27/2012","3","1","8",20,"0","1","1"
"8/27/2012","3","1","8",21,"0","1","1"
"8/27/2012","3","1","8",22,"0","1","1"
"8/27/2012","3","1","8",23,"0","1","1"
"8/28/2012","3","1","8",0,"0","2","1"
"8/28/2012","3","1","8",1,"0","2","1"
"8/28/2012","3","1","8",2,"0","2","1"
"8/28/2012","3","1","8",3,"0","2","1"
"8/28/2012","3","1","8",4,"0","2","1"
"8/28/2012","3","1","8",5,"0","2","1"
"8/28/2012","3","1","8",6,"0","2","1"
"8/28/2012","3","1","8",7,"0","2","1"
"8/28/2012","3","1","8",8,"0","2","1"
"8/28/2012","3","1","8",9,"0","2","1"
"8/28/2012","3","1","8",10,"0","2","1"
"8/28/2012","3","1","8",11,"0","2","1"
"8/28/2012","3","1","8",12,"0","2","1"
"8/28/2012","3","1","8",13,"0","2","1"
"8/28/2012","3","1","8",14,"0","2","1"
"8/28/2012","3","1","8",15,"0","2","1"
"8/28/2012","3","1","8",16,"0","2","1"
"8/28/2012","3","1","8",17,"0","2","1"
"8/28/2012","3","1","8",18,"0","2","1"
"8/28/2012","3","1","8",19,"0","2","1"
"8/28/2012","3","1","8",20,"0","2","1"
"8/28/2012","3","1","8",21,"0","2","1"
"8/28/2012","3","1","8",22,"0","2","1"
"8/28/2012","3","1","8",23,"0","2","1"
"8/29/2012","3","1","8",0,"0","3","1"
"8/29/2012","3","1","8",1,"0","3","1"
"8/29/2012","3","1","8",2,"0","3","1"
"8/29/2012","3","1","8",3,"0","3","1"
"8/29/2012","3","1","8",4,"0","3","1"
"8/29/2012","3","1","8",5,"0","3","1"
"8/29/2012","3","1","8",6,"0","3","1"
"8/29/2012","3","1","8",7,"0","3","1"
"8/29/2012","3","1","8",8,"0","3","1"
"8/29/2012","3","1","8",9,"0","3","1"
"8/29/2012","3","1","8",10,"0","3","1"
"8/29/2012","3","1","8",11,"0","3","1"
"8/29/2012","3","1","8",12,"0","3","1"
"8/29/2012","3","1","8",13,"0","3","1"
"8/29/2012","3","1","8",14,"0","3","1"
"8/29/2012","3","1","8",15,"0","3","1"
"8/29/2012","3","1","8",16,"0","3","1"
"8/29/2012","3","1","8",17,"0","3","1"
"8/29/2012","3","1","8",18,"0","3","1"
"8/29/2012","3","1","8",19,"0","3","1"
"8/29/2012","3","1","8",20,"0","3","1"
"8/29/2012","3","1","8",21,"0","3","1"
"8/29/2012","3","1","8",22,"0","3","1"
"8/29/2012","3","1","8",23,"0","3","1"
"8/30/2012","3","1","8",0,"0","4","1"
"8/30/2012","3","1","8",1,"0","4","1"
"8/30/2012","3","1","8",2,"0","4","1"
"8/30/2012","3","1","8",3,"0","4","1"
"8/30/2012","3","1","8",4,"0","4","1"
"8/30/2012","3","1","8",5,"0","4","1"
"8/30/2012","3","1","8",6,"0","4","1"
"8/30/2012","3","1","8",7,"0","4","1"
"8/30/2012","3","1","8",8,"0","4","1"
"8/30/2012","3","1","8",9,"0","4","1"
"8/30/2012","3","1","8",10,"0","4","1"
"8/30/2012","3","1","8",11,"0","4","1"
"8/30/2012","3","1","8",12,"0","4","1"
"8/30/2012","3","1","8",13,"0","4","1"
"8/30/2012","3","1","8",14,"0","4","1"
"8/30/2012","3","1","8",15,"0","4","1"
"8/30/2012","3","1","8",16,"0","4","1"
"8/30/2012","3","1","8",17,"0","4","1"
"8/30/2012","3","1","8",18,"0","4","1"
"8/30/2012","3","1","8",19,"0","4","1"
"8/30/2012","3","1","8",20,"0","4","1"
"8/30/2012","3","1","8",21,"0","4","1"
"8/30/2012","3","1","8",22,"0","4","1"
"8/30/2012","3","1","8",23,"0","4","1"
"8/31/2012","3","1","8",0,"0","5","1"
"8/31/2012","3","1","8",1,"0","5","1"
"8/31/2012","3","1","8",2,"0","5","1"
"8/31/2012","3","1","8",3,"0","5","1"
"8/31/2012","3","1","8",4,"0","5","1"
"8/31/2012","3","1","8",5,"0","5","1"
"8/31/2012","3","1","8",6,"0","5","1"
"8/31/2012","3","1","8",7,"0","5","1"
"8/31/2012","3","1","8",8,"0","5","1"
"8/31/2012","3","1","8",9,"0","5","1"
"8/31/2012","3","1","8",10,"0","5","1"
"8/31/2012","3","1","8",11,"0","5","1"
"8/31/2012","3","1","8",12,"0","5","1"
"8/31/2012","3","1","8",13,"0","5","1"
"8/31/2012","3","1","8",14,"0","5","1"
"8/31/2012","3","1","8",15,"0","5","1"
"8/31/2012","3","1","8",16,"0","5","1"
"8/31/2012","3","1","8",17,"0","5","1"
"8/31/2012","3","1","8",18,"0","5","1"
"8/31/2012","3","1","8",19,"0","5","1"
"8/31/2012","3","1","8",20,"0","5","1"
"8/31/2012","3","1","8",21,"0","5","1"
"8/31/2012","3","1","8",22,"0","5","1"
"8/31/2012","3","1","8",23,"0","5","1"
"9/1/2012","3","1","9",0,"0","6","0"
"9/1/2012","3","1","9",1,"0","6","0"
"9/1/2012","3","1","9",2,"0","6","0"
"9/1/2012","3","1","9",3,"0","6","0"
"9/1/2012","3","1","9",4,"0","6","0"
"9/1/2012","3","1","9",5,"0","6","0"
"9/1/2012","3","1","9",6,"0","6","0"
"9/1/2012","3","1","9",7,"0","6","0"
"9/1/2012","3","1","9",8,"0","6","0"
"9/1/2012","3","1","9",9,"0","6","0"
"9/1/2012","3","1","9",10,"0","6","0"
"9/1/2012","3","1","9",11,"0","6","0"
"9/1/2012","3","1","9",12,"0","6","0"
"9/1/2012","3","1","9",13,"0","6","0"
"9/1/2012","3","1","9",14,"0","6","0"
"9/1/2012","3","1","9",15,"0","6","0"
"9/1/2012","3","1","9",16,"0","6","0"
"9/1/2012","3","1","9",17,"0","6","0"
"9/1/2012","3","1","9",18,"0","6","0"
"9/1/2012","3","1","9",19,"0","6","0"
"9/1/2012","3","1","9",20,"0","6","0"
"9/1/2012","3","1","9",21,"0","6","0"
"9/1/2012","3","1","9",22,"0","6","0"
"9/1/2012","3","1","9",23,"0","6","0"
"9/2/2012","3","1","9",0,"0","0","0"
"9/2/2012","3","1","9",1,"0","0","0"
"9/2/2012","3","1","9",2,"0","0","0"
"9/2/2012","3","1","9",3,"0","0","0"
"9/2/2012","3","1","9",4,"0","0","0"
"9/2/2012","3","1","9",5,"0","0","0"
"9/2/2012","3","1","9",6,"0","0","0"
"9/2/2012","3","1","9",7,"0","0","0"
"9/2/2012","3","1","9",8,"0","0","0"
"9/2/2012","3","1","9",9,"0","0","0"
"9/2/2012","3","1","9",10,"0","0","0"
"9/2/2012","3","1","9",11,"0","0","0"
"9/2/2012","3","1","9",12,"0","0","0"
"9/2/2012","3","1","9",13,"0","0","0"
"9/2/2012","3","1","9",14,"0","0","0"
"9/2/2012","3","1","9",15,"0","0","0"
"9/2/2012","3","1","9",16,"0","0","0"
"9/2/2012","3","1","9",17,"0","0","0"
"9/2/2012","3","1","9",18,"0","0","0"
"9/2/2012","3","1","9",19,"0","0","0"
"9/2/2012","3","1","9",20,"0","0","0"
"9/2/2012","3","1","9",21,"0","0","0"
"9/2/2012","3","1","9",22,"0","0","0"
"9/2/2012","3","1","9",23,"0","0","0"
"9/3/2012","3","1","9",0,"1","1","0"
"9/3/2012","3","1","9",1,"1","1","0"
"9/3/2012","3","1","9",2,"1","1","0"
"9/3/2012","3","1","9",3,"1","1","0"
"9/3/2012","3","1","9",4,"1","1","0"
"9/3/2012","3","1","9",5,"1","1","0"
"9/3/2012","3","1","9",6,"1","1","0"
"9/3/2012","3","1","9",7,"1","1","0"
"9/3/2012","3","1","9",8,"1","1","0"
"9/3/2012","3","1","9",9,"1","1","0"
"9/3/2012","3","1","9",10,"1","1","0"
"9/3/2012","3","1","9",11,"1","1","0"
"9/3/2012","3","1","9",12,"1","1","0"
"9/3/2012","3","1","9",13,"1","1","0"
"9/3/2012","3","1","9",14,"1","1","0"
"9/3/2012","3","1","9",15,"1","1","0"
"9/3/2012","3","1","9",16,"1","1","0"
"9/3/2012","3","1","9",17,"1","1","0"
"9/3/2012","3","1","9",18,"1","1","0"
"9/3/2012","3","1","9",19,"1","1","0"
"9/3/2012","3","1","9",20,"1","1","0"
"9/3/2012","3","1","9",21,"1","1","0"
"9/3/2012","3","1","9",22,"1","1","0"
"9/3/2012","3","1","9",23,"1","1","0"
"9/4/2012","3","1","9",0,"0","2","1"
"9/4/2012","3","1","9",1,"0","2","1"
"9/4/2012","3","1","9",2,"0","2","1"
"9/4/2012","3","1","9",3,"0","2","1"
"9/4/2012","3","1","9",4,"0","2","1"
"9/4/2012","3","1","9",5,"0","2","1"
"9/4/2012","3","1","9",6,"0","2","1"
"9/4/2012","3","1","9",7,"0","2","1"
"9/4/2012","3","1","9",8,"0","2","1"
"9/4/2012","3","1","9",9,"0","2","1"
"9/4/2012","3","1","9",10,"0","2","1"
"9/4/2012","3","1","9",11,"0","2","1"
"9/4/2012","3","1","9",12,"0","2","1"
"9/4/2012","3","1","9",13,"0","2","1"
"9/4/2012","3","1","9",14,"0","2","1"
"9/4/2012","3","1","9",15,"0","2","1"
"9/4/2012","3","1","9",16,"0","2","1"
"9/4/2012","3","1","9",17,"0","2","1"
"9/4/2012","3","1","9",18,"0","2","1"
"9/4/2012","3","1","9",19,"0","2","1"
"9/4/2012","3","1","9",20,"0","2","1"
"9/4/2012","3","1","9",21,"0","2","1"
"9/4/2012","3","1","9",22,"0","2","1"
"9/4/2012","3","1","9",23,"0","2","1"
"9/5/2012","3","1","9",0,"0","3","1"
"9/5/2012","3","1","9",1,"0","3","1"
"9/5/2012","3","1","9",2,"0","3","1"
"9/5/2012","3","1","9",3,"0","3","1"
"9/5/2012","3","1","9",4,"0","3","1"
"9/5/2012","3","1","9",5,"0","3","1"
"9/5/2012","3","1","9",6,"0","3","1"
"9/5/2012","3","1","9",7,"0","3","1"
"9/5/2012","3","1","9",8,"0","3","1"
"9/5/2012","3","1","9",9,"0","3","1"
"9/5/2012","3","1","9",10,"0","3","1"
"9/5/2012","3","1","9",11,"0","3","1"
"9/5/2012","3","1","9",12,"0","3","1"
"9/5/2012","3","1","9",13,"0","3","1"
"9/5/2012","3","1","9",14,"0","3","1"
"9/5/2012","3","1","9",15,"0","3","1"
"9/5/2012","3","1","9",16,"0","3","1"
"9/5/2012","3","1","9",17,"0","3","1"
"9/5/2012","3","1","9",18,"0","3","1"
"9/5/2012","3","1","9",19,"0","3","1"
"9/5/2012","3","1","9",20,"0","3","1"
"9/5/2012","3","1","9",21,"0","3","1"
"9/5/2012","3","1","9",22,"0","3","1"
"9/5/2012","3","1","9",23,"0","3","1"
"9/6/2012","3","1","9",0,"0","4","1"
"9/6/2012","3","1","9",1,"0","4","1"
"9/6/2012","3","1","9",2,"0","4","1"
"9/6/2012","3","1","9",3,"0","4","1"
"9/6/2012","3","1","9",4,"0","4","1"
"9/6/2012","3","1","9",5,"0","4","1"
"9/6/2012","3","1","9",6,"0","4","1"
"9/6/2012","3","1","9",7,"0","4","1"
"9/6/2012","3","1","9",8,"0","4","1"
"9/6/2012","3","1","9",9,"0","4","1"
"9/6/2012","3","1","9",10,"0","4","1"
"9/6/2012","3","1","9",11,"0","4","1"
"9/6/2012","3","1","9",12,"0","4","1"
"9/6/2012","3","1","9",13,"0","4","1"
"9/6/2012","3","1","9",14,"0","4","1"
"9/6/2012","3","1","9",15,"0","4","1"
"9/6/2012","3","1","9",16,"0","4","1"
"9/6/2012","3","1","9",17,"0","4","1"
"9/6/2012","3","1","9",18,"0","4","1"
"9/6/2012","3","1","9",19,"0","4","1"
"9/6/2012","3","1","9",20,"0","4","1"
"9/6/2012","3","1","9",21,"0","4","1"
"9/6/2012","3","1","9",22,"0","4","1"
"9/6/2012","3","1","9",23,"0","4","1"
"9/7/2012","3","1","9",0,"0","5","1"
"9/7/2012","3","1","9",1,"0","5","1"
"9/7/2012","3","1","9",2,"0","5","1"
"9/7/2012","3","1","9",3,"0","5","1"
"9/7/2012","3","1","9",4,"0","5","1"
"9/7/2012","3","1","9",5,"0","5","1"
"9/7/2012","3","1","9",6,"0","5","1"
"9/7/2012","3","1","9",7,"0","5","1"
"9/7/2012","3","1","9",8,"0","5","1"
"9/7/2012","3","1","9",9,"0","5","1"
"9/7/2012","3","1","9",10,"0","5","1"
"9/7/2012","3","1","9",11,"0","5","1"
"9/7/2012","3","1","9",12,"0","5","1"
"9/7/2012","3","1","9",13,"0","5","1"
"9/7/2012","3","1","9",14,"0","5","1"
"9/7/2012","3","1","9",15,"0","5","1"
"9/7/2012","3","1","9",16,"0","5","1"
"9/7/2012","3","1","9",17,"0","5","1"
"9/7/2012","3","1","9",18,"0","5","1"
"9/7/2012","3","1","9",19,"0","5","1"
"9/7/2012","3","1","9",20,"0","5","1"
"9/7/2012","3","1","9",21,"0","5","1"
"9/7/2012","3","1","9",22,"0","5","1"
"9/7/2012","3","1","9",23,"0","5","1"
"9/8/2012","3","1","9",0,"0","6","0"
"9/8/2012","3","1","9",1,"0","6","0"
"9/8/2012","3","1","9",2,"0","6","0"
"9/8/2012","3","1","9",3,"0","6","0"
"9/8/2012","3","1","9",4,"0","6","0"
"9/8/2012","3","1","9",5,"0","6","0"
"9/8/2012","3","1","9",6,"0","6","0"
"9/8/2012","3","1","9",7,"0","6","0"
"9/8/2012","3","1","9",8,"0","6","0"
"9/8/2012","3","1","9",9,"0","6","0"
"9/8/2012","3","1","9",10,"0","6","0"
"9/8/2012","3","1","9",11,"0","6","0"
"9/8/2012","3","1","9",12,"0","6","0"
"9/8/2012","3","1","9",13,"0","6","0"
"9/8/2012","3","1","9",14,"0","6","0"
"9/8/2012","3","1","9",15,"0","6","0"
"9/8/2012","3","1","9",16,"0","6","0"
"9/8/2012","3","1","9",17,"0","6","0"
